blockHash,transactionHash,from,to,gas,gasPrice,value
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0x0df65d69cab7845827d39ef139dfd3f8d747fca87a892294d8745a112f239e59,0xa30148719959E7Dd3ef3dfc2371d061c7790Ff99,0x77771573c8E30832DBC51A523cAdc8F784b1A050,21000,233120197956,0.193936446925316
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0x252550f192b89346cebb4bf46276026c242076700edad1a82f391a47cfdea07f,0xc4B0246D02954Bddda2Ce6113C0cF375Ea065763,0x7e3321fa8B23338570718aeD5CE88113b6Ea48Dc,21000,233120197956,0.0023
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0x2a52d7d71f5fe3c91de3b956bee369e1c84b8c6b368352d99161163e1b2c4414,0xC4cf16c4A92C8a147DD21D54d5eA05c511007B10,0x8888888888E9997E64793849389a8Faf5E8e547C,21000,233120197956,8
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0x50ea83dd3f6a76a11f7c90e28a0162f1271928eed8aedb2d092e39bf864ff64f,0x898876DF8c4587F214fdEA3FAabAdCCA45e366EF,0x9F8Ab99f8F7425Ff508f568dc35625686bD8c45b,21000,233120197956,0.18
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0x2f1d24eeaf1571e32a5a67d407bfc1dd9b3ca3e6d51c8d2570b4b329942c0797,0x9337e875CE547410292c18a160512a97A4413A50,0x0000000000A39bb272e79075ade125fd351887Ac,33204,233120197956,0.65
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0x30ebee3635989f57a762a97043c6e7294744881b81bc4867da5c58092aa4725a,0xF2D02c606e693727946310f921747e5eFb2B3298,0x5Ac41Ed878A4767171aDbb01310988F4fE62E61c,21000,233120197956,0.007875678357869249
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0x02c7ae8a3705d5e953eab9c4e6ece68f091b3aa7401ed212bae816dd0431e0c7,0x015aE5BD66dD312c4fD95C5C1Fb030274ed1Af67,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203227,233120197956,0.66
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0xb080c6ae0e050a0c0193672e4aa7cf5c54275e24b551370540541703e2b4c3f1,0x91dE942253605895Fd5e32027F3F554AB3261581,0x7DBe4A17f56FE7a6B171C00fa86F6742712Ed3E6,104886,233114197956,0.25883607949047394
0xcdb6ca16f1f3115e3a1cf6c075bc1651d938755cb1d2f1310276d17e0421e1ca,0xc6ca42b8f00bc5b47f50b657bdcc035f0f820580c5cd3bf84fd51fef3be4151e,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,0x4675C7e5BaAFBFFbca748158bEcBA61ef3b0a263,27500,233020197956,4.45098210825865
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xb8ef0c8cde5837810a5c977d5a8e516d3cf92ac036bf829aa5de84ab83bab354,0xd7e4f16A443dc1F2B9f63ED912b64D5Efe1e4997,0xe03cA2AC8BE515f34eC779cEeB3deFa8DEBdac41,285277,1181255078503,2.31735936263e-7
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x6840ae306334a4175e90c4e2ee1e2f9feeacbabed7dc2d39022f09b1b0dc4011,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,192040,231735936263,6.24841507e-10
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xcd2a93c3455f5fedafd2172589c085d0bd358f2d4f41df81fb1c2980d8e4fa30,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,182537,231735936263,1.76694215e-9
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xadfccb249f8283662541cfeff8ab270b82d50af21583e7c2d5880a5b401207d7,0x8AfF51E0B487521A0e29DaaAA9640B1Cb6B952fa,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,284361,231835936263,2
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x2b43c7b3268019567da5db2341190643638d1e3f28b9fdb9b2305205282bad95,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,177445,1671230683854,1.204831512e-9
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xb421f0229afef3c21e30f4d7e3e4466c4e634d89817200bd6ff317abebdbcc39,0xFF82BF5238637B7E5E345888BaB9cd99F5Ebe331,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,227980,231735936263,1.792e-15
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x7186fcdb6ae1165982e32d7a8a361e81171c8f8c5a2055a35ed765c6666a0401,0xf1d307906eDc902dc2c392aF2880f43A55D3583a,0x593AC83229D3099C57cC721540c4d535a7fbBFd6,400000,249086827324,1.7196092e-11
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xa5aff361702f579dfc92a5e772e0952f47e16a63297224bb843d51d9ed7b7aed,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,253598,231735936263,2.4832e-14
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x7f551e78f84a38468f5278c4939489cf76da763623bc63deb1abe1fc61f2a19d,0x1A3AF1C46Ff6f94E0277F4F70f94a62da67d3a8D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,400000,777000000000,3
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x1665190ff7b1780b4660daed226ea5a5f78461a5e6919bbefed369fd362f7a9e,0xA52ED43A51c1Eab7467de1eD1EA08c4C4dA08106,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,663795,431735936263,0.105
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xaeac545593a697f346c9b5e0da6ba00d189df545e3dac8f9087cee245f996398,0x089c87B65BA93116075dd875E3f68Bb67c635574,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,669129,431735936263,0.105
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xffc7b26017cae5676f779bb23f55fcf36847528da9496d2eee85e7c530928e7b,0x46340b20830761efd32832A74d7169B29FEB9758,0x8bCfbd969A98C179Db0412800B36606cb707caA8,350000,343281730584,0.18325
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xc1f458e6e02fd07cc1c74d9c80b8e55ac11178484cfa657fcb3c4e7778719675,0xa70be47D6C436db8524ac0cE39a86a9F3Ef21cdf,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,202562,320735936263,0.1
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x15add955019f74b04efb231218700b1fd6eeccf6bc3dc9942c4820d4508da04f,0x89E44C35Ce3462f9b34cacAf76A82A3A81B9A801,0x63Fd01aD507b184c81dc61b8942cA84E4500D7D6,21000,280624237547,0.07032099400703795
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x39fa9eb994feb6f55d8b50798a94e643e0e4b20d6d907181c044b25ffc9de335,0xD9B9Ed6616b6ADfA8413FA2497aD849C20076CB6,0x63135D9328C07878C62a49A21ef7269912EF0eee,21000,279718237547,0.04476371665419518
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xfa215596e747ec058d49bff4437e13cfbc99df2145240ed453af0cd478308d26,0x0578A5F9925d5E3D9Eb1581Bb1992cB3eE5a6458,0x34Fab6Fe04033dd4531bC40f8C83aa5E7F999bdF,21000,275512584464,0.18044879956883786
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x3f54c209efc41236b9924462db25bc775341be222a153d327350cd4169928922,0x39AEF69152D8cbc8E44c81b75F17bB11c2bC849d,0x6b0c6d7eEE50dAebDe459bec3d918Eb1C18529DF,21000,275512584464,0.02350041305650152
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x94861f49e5d0404eb32af8f27a8b89a910d3762319e516337217c91c3d228ca5,0xEec10A7Eb7B077414a5016E527c1862296f7A98c,0x59A7C93dF86075aadFBdEa9bA067155b57156162,21000,274606584464,0.032500398900719873
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x7ed0a9533df08337d959ed5b591b0f193702d454eb3297bfef0a3ce445aa905e,0x6cB8574aCf476B67572C8947eAB86DFF2663d6f5,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,193798,258000000000,0.12443340113495421
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xe313b7f9c21e2cbc5f5c489502b50f6bf85c1b9930a2a4945ca405d102718587,0xA910f92ACdAf488fa6eF02174fb86208Ad7722ba,0x8bE8E6741ccCB2D5e03B2F07D5A16b7faA2d76B9,100000,256425617753,0.00734418733252431
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xaa404c0eef03952e4ccac6540dcb1404da977b87c32c3dc24d2634b404d497e6,0x75e89d5979E4f6Fba9F97c104c2F0AFB3F1dcB88,0x2D6CeF5Fe098B339109E026d624A4bc8449026aD,50000,240791691206,3.66217
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x45968495472290d8d2b2aeccafb5794e55ad70f47ff7b822ae851cb58833d42b,0x75e89d5979E4f6Fba9F97c104c2F0AFB3F1dcB88,0x23c30760dcA95688B328790De9094e7536edF839,50000,240791691206,0.0639688
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x5ef81a2e241f72537efd62f3be9af032378be5085aa29f2e6e936a0f6e101f31,0x75e89d5979E4f6Fba9F97c104c2F0AFB3F1dcB88,0x04BE1D4013E8AEcC3Cd1e6D33A9EE357c868c024,50000,240791691206,0.01355
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xe8825102cf065b7e3ec4467d4d9a2d5780ebf6aa513145de1eb182cf98199f62,0x75e89d5979E4f6Fba9F97c104c2F0AFB3F1dcB88,0x5A1E4DA1AF0dc32312Bbf9140845155d5d7656AF,50000,240791691206,0.0485
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x2c22184fc88edc369569109d41ad09a1388a47b974c1622b755eb93fd98a72ba,0x75e89d5979E4f6Fba9F97c104c2F0AFB3F1dcB88,0xC6dD8dcE741EB5dB38a7D9Ef7c1649d57cC9B160,50000,240791691206,0.13362
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xc9f34e577983c8ef69c841c2768c0c9f27088f99a5cc380616755dfbc0f252e3,0xc5a93444Cc4dA6EfB9e6FC6e5D3CB55A53b52396,0x3A29D986913C08892e9a2A85d1B697487D391FC6,21000,235735936263,0.06
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xe2274aa9c4591cb436d4dde8c4d5dde0f8b1ba53bd828598dc052de6f69531b9,0x88DCdd4A0A58b7e2208805D547043c37dca2b6Dc,0x5EbEB97fDcFce9711B0A9148486082bc85da936F,21000,234737936263,0.1291512939236122
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x0ecc8bb15c4d210389ff98ffcebd9019d451641825a0de07ecb6bc67bc85aac3,0x6D98c59904aaD1934A62a6541bAA877Ed2887eAf,0x91d8c37aA95f54045e6A0EEb10CceF72ace0d9dE,21000,234219159047,0.007525
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x017bb4cd8395f19cf86b57c362d8bef1656013ec3f07480252c3b9a97dd03ab0,0x640dfF4294783FeF8BCe84D164FE5Bd980dFc3eA,0xF365890be3122A89e2c0Df170a54D1Cbcb006aD3,21000,234219159047,4.3722544226112205
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x80fe882a896ba0ddd2b3165526803085a052df63b50d256fb093fffff4f425ec,0x01E74E7Ef6E79e4947d3Cb63dEA0ee4AEED33517,0x122552553526E78e0Fa29b3C3ec168Ff51c5009a,25200,234080589505,0.0442239
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x051e106037709cb433b7c87ce56082d4b8b046427b254da50fdc35fbdf26e4d0,0xa5D7F0F7027fa8F4D1BE8042E1e43bbdEc36951e,0x6db4F3a5Df09B0af98F87EF8B9FA156c1e0EEd43,90000,233935936263,0.09450636
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x00adabe8ace902b96dda14978f3de9d6366bfe99dc5b5d56f6d910d599cc06e5,0x2Abc22eb9A09EbBE7b41737CCde147F586EfeB6A,0xaE01BFae7670c9295948FcC4Fd373Af408b22271,90000,233935936263,1.89699336
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xbd6570f4b1f296820dea4f26ef113ecebaf8521b5a1c7da049b51421646ba1e6,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0xb6BDEcC4E001309ff57080BeAb15286f487D64B0,42000,233735936263,0.015
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x3420f75bf7ecbcbf5524e5ecd05cdc317ad95a9e3fcdef801f3f05a607bbf706,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,0x2FB48Cfa7E88D3673CC8c3db8418cee8026b03fA,207128,233735936263,0.04315565
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x8b5752dbac54b6ac18884a6bdb4030d69bbe0c0b2a8a03f426daaec809ab6e42,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0x982D4570b0b352b1416e4A58601e352989709894,42000,233735936263,0.015
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xfc8b01c2fdca8d130258c392b9ffb56044919f7bb100d8d21e9ea80ef628c88c,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0x639327d02F88ff87cD68651a257DD27125237AD7,42000,233735936263,0.015
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xca8609a0df4de717754a2c775c17b7257f00adf0df81a22836bcf90333e5a35d,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0x6321aC172CC031E55B48c4500F2b661e3B5C8192,42000,233735936263,0.015
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xbb22a17431d439bafda0af6bf345bea61a48c91ec1ba2481b0cd2c2ca2c0d804,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0x1381fC52faCbD0dE8a6dE0471009bFc5Be883B02,207128,233735936263,0.1184596
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x81da25d5b914b9a207c64c89f38d0cd5117f76d5e97812eee19be88848e2ac2d,0x28C6c06298d514Db089934071355E5743bf21d60,0x356f0B89604A384b24A383f991512B9A818FaD4f,207128,233735936263,59.39818
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x3cebcdca4a2850300b31e484fa1f2389d24d52c9c2780f9eec0d23e23451de9d,0x4976A4A02f38326660D17bf34b431dC6e2eb2327,0x1C3272eAa0e7596dB00cEA7d4260Dff77F07b78F,207128,233735936263,0.09818
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x0a6159c9c07c2abec0153603bd6bd19c594a94320503e91b6bba4370d4b0c904,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0x3F2B56e07D9ed10C67B207b917833711f6afBFd1,207128,233735936263,0.09858
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x48a13151d3ca0477c82b0ddfedf3af4d8747d76649a630f51a45538028db16a6,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0x61F8Fa2D8F609203D57D9135A4754735619aF5F9,42000,233735936263,0.015
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x47d51804683fa7fc3a4d44beb79b075716dc4cc30611eeaaa1088703943c22d6,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0x75b7895B618979D2620b93F46656ED9772106C5C,42000,233735936263,0.015
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x9d3874a2899d54418dcffe6212bad940d89b1320fb1888fbdcf090cef1011931,0x35572F7C54Bd785c73C51bd7B1041c2D3aDeCA57,0x00000000009726632680FB29d3F7A9734E3010E2,149219,233235936263,0.1
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x5671b26184319ed01d2efdc50fa726f987638b25604ddf60cdb8f1034951f37f,0x247550Ef5FF0315DeD1ca99a9a50f1E17c883e36,0xCac0F1A06D3f02397Cfb6D7077321d73b504916e,53000,233235936263,0.01
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x8a5a4174ac48b36c02fe33056759bd146f7b668ebb01d959fff4585bd8774f65,0x3cD751E6b0078Be393132286c442345e5DC49699,0x4e59eB0978c3a8CB9BE367618F6EBae24bCB1C53,21000,232735936263,0.20453845
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x36f72d5975a9b27270988ada432f9500fa7806524f3d50ab78b008787c2291dc,0x77696bb39917C91A0c3908D577d5e322095425cA,0xFA8B6119593fe2D131b42fA5D448897A257f71a6,21000,232735936263,0.00627996
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x94a3129a93eb10fb7518874dfcfdaf3bcfa9fee14f73f7c58fc349aa912e1f3f,0xb5d85CBf7cB3EE0D56b3bB207D5Fc4B82f43F511,0x22322DaFEEb37538F3a61F3EEEb52C526A5A80DB,21000,232735936263,0.0150562
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x13a9a1add30b0ef06456d01c460f352f6932ea07ed13db71f312f58b7ea619b6,0x3cD751E6b0078Be393132286c442345e5DC49699,0x386e2a982aefe5f2F9829021a099308637E803dc,21000,232735936263,0.40150665
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x761a883fd7c36b3fb352deeb77346ff24fd31d1373e1890c9868c9513dbda0d7,0x77696bb39917C91A0c3908D577d5e322095425cA,0x8d36fB7D77d758Ca6248Fe181Bc612E75e72cF81,21000,232735936263,0.23390169
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x99d5b559b565fada66cf8ca24d299d45217577426004fa08fa0e7a07eb3ca746,0x77696bb39917C91A0c3908D577d5e322095425cA,0xeBF43FC5EE520696225E95FAD3f483330ea52994,21000,232735936263,0.02494637
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x6234c4d1bb5e879c062db0e3e26a27cbc344eb0bf7fd79f13b6bb33e4448740a,0xddfAbCdc4D8FfC6d5beaf154f18B778f892A0740,0x07a2b524ABdBa1bC3f8dfdA936984A43E7Ca5C3C,21000,232735936263,0.50181154
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x100c356529be4ddeba0eb07e7140532a856a873e7d32b5d0fc7948eea2edcb00,0xE4eDb277e41dc89aB076a1F049f4a3EfA700bCE8,0x197f259247902bA4d0AFe7d803aDfb94575ab9B3,100000,232735936263,0.013542000000000004
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xf190f0ba1bcd3aed1d7a9346b007d040cd713cd0ec3e6873d02d2daa9c8539cc,0xE4eDb277e41dc89aB076a1F049f4a3EfA700bCE8,0xfFB3b6E273986C6adC31A1F0146b8ea69e3c306C,100000,232735936263,0.026990000000000007
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xcd4e75a80b947e3efb83a873d141b88e56a19e23ca0285e3e880d855c0de4db7,0x0dE2dcA76f836A4c756db3b559113b3EFeCc97E6,0x27E78aE0826AF44216a285283EE5Eb39FA0503a9,21000,232735936263,0.3
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x41c4ada985419309f43c618634e26f4b92b038499e8f8a84b0ce70a340de082f,0x864a0d15C52912876925432b818C841F25bf874b,0x1111111254EEB25477B68fb85Ed929f73A960582,171658,232346936276,2
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xf212d3860badf9ed4f3af854a3f303bcc73062cdc92be8c2ef41bd7b5b096f84,0xaBdF475036f9B4F561c59597c9cD187c95F9453B,0x80C67432656d59144cEFf962E8fAF8926599bCF8,21000,232335936263,0.07180000000000901
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x30836a206358e8976fc4cd21f1bfa6912a8b423b0de6cb3ebc6f74e91cc7aa10,0x6Cba586E68133FA0Cb0D80cBa518958518E41A24,0x1111111254EEB25477B68fb85Ed929f73A960582,172177,232205936273,0.3
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x1717a963248376d14a0aa9ce45b1a3cd7cfc9c4e923316378c46ce4869cc670e,0x3cE7573868030379122a555d265d7058aD9F566B,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203227,232035936263,2
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x9f29428353062ce1cd5da1cb9f2353153be6d9621b335a92759d5b661214504d,0xD035a780DECCF7808875c6a555937B7c44299F45,0x881D40237659C251811CEC9c364ef91dC08D300C,214149,232035936263,0.1
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x75e9c130028e7bdd6f1bb1117c24b127cf0d2e517010ce59e962cae3cadbde70,0x9AF0c21B8CecF84DAD025b2Fb47f54446DF5D5F6,0xE4eDb277e41dc89aB076a1F049f4a3EfA700bCE8,21000,232035936263,2.801200000000009
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x1dac918644aeb5f29957c5dcea23aadd7c5d7e8e2169c1fbb646ed4bc3dd0f75,0x0B54B916E90b8f28ad21dA40638E0724132C9c93,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,180452,232035936263,0.5
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xb856714bf92cde75b16079e60d0264d56ec0e8b0094cdb2ec30c556000574101,0x05A995B8301A778051B999b9D4312246603456E4,0x253553366Da8546fC250F225fe3d25d0C782303b,424377,232035936263,0.002509291983496438
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x5757b6b76b0d6aa2c2712eea935cf7d87f1112172e12c34b546d38043976cb43,0x0d357823677665aE28Fc1FF7d0AB1cE06478Dd60,0xfE239cc670A615f49500Bc7aBaeC301a72a13fdA,21000,231835936263,0.1
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x9568201bef0483651ba03706aae2f69dca711a4b55fcfa6d3ce667806a3709a1,0xdDaA32fE9bf49f707f74B7593980D1a9aDA36CD8,0x158D0b5951B22130CD5be7ef09e5d63eEd7d18c0,21000,231835936263,0.02
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x702bb56d76ca8fb4b3c52108664d8049ba4980d0f90d9587dc4c92020e72547f,0x9a1384b0EB2362C0824A3aE50029C408D1A3c444,0xAff9c7a5E4189cD4f248385A4e9e43D5E77F66Cc,21000,231835936263,0.02
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xa9db60899a733d229e489b0b0db3f48b1d7b251829f60da5dbe49a58cb24098a,0x16819F7B3C3360A11655f1EEAC7B8eb0cd05e7F2,0x3Ed281870D0098f867874e6103692Aea3999C4B0,21000,231835936263,3.02
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x1f92f4f4420b21e408fb6ae197af9a2c2b245d4d275e220552aaa424a40a8d95,0x58bC9C684B699CbCeA18a1b3fe0562c2647FF6ed,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,45038,231835936263,0.3
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xee595ac142fe4bba21c57f990156a48340572af85aacc6ef948d68fb53483185,0x7d024516490096Ee7a517340d327fc4084025952,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,192489,231835936263,1
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x09dc6181d67a0789306115b46798a0289fa6e43aa6abb6c898cea2d6840ea75a,0xc1991e9F5D719A1109A0480188c2be2e7de33377,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,228399,231835936263,0.2
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xb2f36dff5d2f064b9b9042b2391f0f70d70ffd553a54e4e876cb84546b664eb7,0x67070DC33fdeAEB5BDDb3684Cb55507D19922291,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203112,231835936263,1
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x54bd95426cb6bdc5d95b0500201ae639f4ffbd8b7092896d0ac5d760eeabdba6,0xca71B9E7298ceF35257490682e0DEA321c10E989,0xB0883278B331Dc29F2ccB3C2d0113A90cCb619Fc,21000,231835936263,0.3
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xa03021eae15c271afc5c655155cd104c7ab99810e184be48eadfc65e8bd46b1a,0xf461454024588481583D690aF60511296c8DA945,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203076,231835936263,3
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xa6ad3f6df5ff862f352c2011710114e67cd29941336a4e5025de08a01f112f12,0x277653866522469bD7f413d8b55364fa4eF79FF8,0x66Ab7Fe1E2C56225F341b86c369A0D20B55fD676,21000,231835936263,0.85
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xd9a43346610cec2a3e7f26d4a42af67f57b652632672c895d051cfa609d6ff4a,0xc4cC364706Fe781FB00a47BaDb297Af36A482Cc1,0xD8bCBF6ff442AB4fB1d0Cd8c1cc4a68EEc38BCC0,21000,231835936263,0.05
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0xcef12196273c9a9273ebbbddbbf48c66cd89c9e7bc6ec2baab75b0e4a2fab586,0xCa940Af6cC7109d62bfB162C961b74591680EC9C,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203112,231835936263,2.8
0x178d493c8f1a85ab79a4e01f56717955d73ae0aa38ff104af0852501965de189,0x85a05e4d6786d46bf5a753ebe06fd3a05c56700268bdb68752b0c303e7ff5049,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0x388C818CA8B9251b393131C08a736A67ccB19297,30000,231735936263,0.5468521452986357
